"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"DPAGT1",4,1,0,0,1,0,0,0,0,6,6,6
"DPCD",0,0,0,0,5,1,0,0,0,6,6,6
"DPF2",1,0,0,0,4,1,0,0,0,6,6,6
"DPF3",3,0,0,0,3,0,0,0,0,6,6,6
"DPH1",0,0,0,0,6,0,0,0,0,6,6,6
"DPPA2",0,0,0,0,6,0,0,0,0,6,6,6
"DUOXA2",0,0,0,0,6,0,0,0,0,6,6,6
"DUS3L",0,0,0,0,6,0,0,0,0,6,6,6
"ECI1",1,0,0,0,4,1,0,0,0,6,6,6
"EDA2R",1,0,0,0,5,0,0,0,0,6,6,6
"EDARADD",0,0,0,0,6,0,0,0,0,6,6,6
"EED",0,0,0,0,5,1,0,0,0,6,6,6
"EEF1D",2,0,1,0,3,0,0,0,0,6,6,6
"EFCAB14",1,0,0,0,4,1,0,0,0,6,6,6
"EFEMP2",0,0,1,0,5,0,0,0,0,6,6,6
"EFNA4",1,2,0,0,3,0,0,0,0,6,6,6
"EGLN2",1,0,0,0,5,0,0,0,0,6,6,6
"EGLN3",0,0,0,0,6,0,0,0,0,6,6,6
"EIF3H",0,0,0,0,6,0,0,0,0,6,6,6
"ELMO2",0,1,0,0,5,0,0,0,0,6,6,6
"ENDOD1",1,0,0,0,4,0,1,0,0,6,6,6
"ENO1",1,0,0,0,5,0,0,0,0,6,6,6
"ENO3",1,0,0,0,5,0,0,0,0,6,6,6
"ENTPD1",1,0,0,0,4,1,0,0,0,6,6,6
"EPM2AIP1",0,1,0,0,2,3,0,0,0,6,6,6
"EPN3",0,0,0,0,6,0,0,0,0,6,6,6
"EPS8",0,0,0,0,6,0,0,0,0,6,6,6
"ERO1A",1,0,0,0,5,0,0,0,0,6,6,6
"ERVFRD-1",0,0,0,0,6,0,0,0,0,6,6,6
"ESRP2",0,0,1,0,5,0,0,0,0,6,6,6
"ESRRB",0,0,0,0,5,1,0,0,0,6,6,6
"ETF1",0,0,0,0,6,0,0,0,0,6,6,6
"ETFA",0,0,0,0,5,0,0,1,0,6,6,6
"ETFB",2,0,0,0,4,0,0,0,0,6,6,6
"ETNK1",0,0,0,0,3,2,0,0,1,6,6,6
"ETV3L",0,0,0,0,6,0,0,0,0,6,6,6
"EVA1C",0,0,0,0,5,1,0,0,0,6,6,6
"EXOC3L1",1,0,0,0,5,0,0,0,0,6,6,6
"EXOSC5",0,0,0,0,5,0,0,1,0,6,6,6
"F2RL2",0,0,0,0,6,0,0,0,0,6,6,6
"FABP2",0,2,0,0,2,2,0,0,0,6,6,6
"FAM110C",0,0,0,0,6,0,0,0,0,6,6,6
"FAM111A",1,0,1,0,4,0,0,0,0,6,6,6
"FAM117A",0,0,0,0,5,1,0,0,0,6,6,6
"FAM133B",2,3,0,0,1,0,0,0,0,6,6,6
"FAM151B",2,0,0,0,4,0,0,0,0,6,6,6
"FAM155B",2,0,0,0,3,1,0,0,0,6,6,6
"FAM166A",1,1,0,0,4,0,0,0,0,6,6,6
"FAM187B",1,0,0,0,3,2,0,0,0,6,6,6
"FAM204A",0,2,0,0,3,1,0,0,0,6,6,6
"FAM216A",2,0,0,0,3,1,0,0,0,6,6,6
"FAM50B",0,0,0,0,6,0,0,0,0,6,6,6
"FAM71D",0,0,0,0,5,0,0,0,1,6,6,6
"FAM83F",0,0,0,0,6,0,0,0,0,6,6,6
"FAM8A1",0,0,0,0,6,0,0,0,0,6,6,6
"FANCG",0,0,0,0,6,0,0,0,0,6,6,6
"FBXO3",0,1,0,0,4,1,0,0,0,6,6,6
"FBXW4",1,0,0,0,4,0,0,1,0,6,6,6
"FCAR",0,0,0,0,4,2,0,0,0,6,6,6
"FCMR",0,0,0,0,5,0,0,1,0,6,6,6
"FCN3",0,1,0,0,5,0,0,0,0,6,6,6
"FERD3L",0,0,0,0,6,0,0,0,0,6,6,6
"FFAR4",0,0,0,0,6,0,0,0,0,6,6,6
"FGF1",0,0,0,0,6,0,0,0,0,6,6,6
"FGFR3",0,0,0,0,6,0,0,0,0,6,6,6
"FGFR4",0,0,0,0,6,0,0,0,0,6,6,6
"FKBP8",1,0,0,0,5,0,0,0,0,6,6,6
"FNBP1L",1,0,0,0,4,1,0,0,0,6,6,6
"FNDC4",2,0,0,0,4,0,0,0,0,6,6,6
"FNDC8",0,0,0,0,6,0,0,0,0,6,6,6
"FOLR1",0,0,0,0,6,0,0,0,0,6,6,6
"FOXA2",0,0,0,0,6,0,0,0,0,6,6,6
"FOXF2",0,0,0,0,6,0,0,0,0,6,6,6
"FOXH1",1,0,0,0,4,1,0,0,0,6,6,6
"FOXL2",0,0,0,0,6,0,0,0,0,6,6,6
"FOXO3",1,0,0,0,5,0,0,0,0,6,6,6
"FPR3",1,0,0,0,5,0,0,0,0,6,6,6
"FTCD",0,1,0,0,5,0,0,0,0,6,6,6
"FTHL17",0,0,0,0,6,0,0,0,0,6,6,6
"FTSJ1",0,0,0,0,6,0,0,0,0,6,6,6
"FUT11",1,2,0,0,3,0,0,0,0,6,6,6
"FUT5",0,0,0,0,6,0,0,0,0,6,6,6
"FZR1",0,0,0,0,6,0,0,0,0,6,6,6
"G6PC",0,0,0,0,6,0,0,0,0,6,6,6
"GAB2",1,0,0,0,5,0,0,0,0,6,6,6
"GABARAPL1",0,0,0,0,6,0,0,0,0,6,6,6
"GABPB2",0,1,0,0,5,0,0,0,0,6,6,6
"GABRD",0,1,0,0,5,0,0,0,0,6,6,6
"GADD45GIP1",1,0,4,0,1,0,0,0,0,6,6,6
"GALC",0,1,0,0,5,0,0,0,0,6,6,6
"GART",2,0,0,0,4,0,0,0,0,6,6,6
"GAS2",0,0,0,0,6,0,0,0,0,6,6,6
"GAS8",0,0,0,0,6,0,0,0,0,6,6,6
"GATA4",0,0,0,0,6,0,0,0,0,6,6,6
"GCNT3",0,0,0,0,4,2,0,0,0,6,6,6
"GCOM1",0,0,0,0,6,0,0,0,0,6,6,6
"GDI2",1,0,0,0,5,0,0,0,0,6,6,6
"GIMAP4",0,0,0,0,6,0,0,0,0,6,6,6
"GINS1",3,0,0,0,1,1,0,1,0,6,6,6
"GIT1",1,0,0,0,5,0,0,0,0,6,6,6
"GLB1L",1,0,0,0,5,0,0,0,0,6,6,6
"GLI4",0,0,1,0,5,0,0,0,0,6,6,6
"GLRA4",0,0,0,0,6,0,0,0,0,6,6,6
"GLTPD2",1,0,0,0,4,1,0,0,0,6,6,6
"GNAI2",0,0,0,0,6,0,0,0,0,6,6,6
"GNAT2",0,0,0,0,5,1,0,0,0,6,6,6
"GNAT3",0,0,0,0,5,1,0,0,0,6,6,6
"GNRH1",0,0,0,0,5,1,0,0,0,6,6,6
"GOPC",0,0,1,0,5,0,0,0,0,6,6,6
"GOSR2",0,0,0,0,6,0,0,0,0,6,6,6
"GPANK1",0,1,0,0,5,0,0,0,0,6,6,6
"GPAT4",0,0,0,0,6,0,0,0,0,6,6,6
"GPD1L",0,0,0,0,6,0,0,0,0,6,6,6
"GPR108",0,0,0,0,5,0,0,1,0,6,6,6
"GPR137B",0,0,0,0,5,1,0,0,0,6,6,6
"GPR143",0,0,0,0,5,1,0,0,0,6,6,6
"GPR157",0,0,0,0,6,0,0,0,0,6,6,6
"GPR42",0,0,0,0,6,0,0,0,0,6,6,6
"GPR6",0,0,0,0,6,0,0,0,0,6,6,6
"GPR63",0,0,0,0,4,2,0,0,0,6,6,6
"GPRC5C",0,0,0,0,6,0,0,0,0,6,6,6
"GPS1",0,0,0,0,6,0,0,0,0,6,6,6
"GRAMD2B",0,0,0,0,6,0,0,0,0,6,6,6
"GRHL3",0,0,0,0,6,0,0,0,0,6,6,6
"GSTA5",0,0,0,0,6,0,0,0,0,6,6,6
"GSTM3",1,0,0,0,4,1,0,0,0,6,6,6
"GTF2H3",0,1,0,0,5,0,0,0,0,6,6,6
"GTPBP2",1,0,1,0,4,0,0,0,0,6,6,6
"GYG2",0,0,0,0,6,0,0,0,0,6,6,6
"H1-4",3,0,1,0,2,0,0,0,0,6,6,6
"H2AC20",1,1,0,0,4,0,0,0,0,6,6,6
"H2BC5",0,0,0,0,6,0,0,0,0,6,6,6
"H3-5",1,0,0,0,4,1,0,0,0,6,6,6
"HABP4",0,0,2,0,0,4,0,0,0,6,6,6
"HARS2",0,0,0,0,5,1,0,0,0,6,6,6
"HAS3",0,0,0,0,6,0,0,0,0,6,6,6
"HAUS1",1,0,0,0,5,0,0,0,0,6,6,6
"HAVCR1",0,0,0,0,5,0,1,0,0,6,6,6
"HDDC2",0,0,0,0,6,0,0,0,0,6,6,6
"HDHD5",2,0,0,0,4,0,0,0,0,6,6,6
"HEXB",1,1,0,0,2,1,0,1,0,6,6,6
"HIC1",0,0,0,0,6,0,0,0,0,6,6,6
"HINFP",1,0,0,0,5,0,0,0,0,6,6,6
"HLA-DMB",0,1,0,0,5,0,0,0,0,6,6,6
"HLA-DQA2",0,0,0,0,6,0,0,0,0,6,6,6
"HMBOX1",0,0,0,0,4,1,0,1,0,6,6,6
"HMGN5",2,3,0,0,1,0,0,0,0,6,6,6
"HMGXB3",0,0,0,0,6,0,0,0,0,6,6,6
"HMOX2",0,3,0,0,3,0,0,0,0,6,6,6
"HNMT",0,1,0,0,5,0,0,0,0,6,6,6
"HNRNPC",2,1,0,0,3,0,0,0,0,6,6,6
"HNRNPH1",0,0,0,0,6,0,0,0,0,6,6,6
"HNRNPU",1,0,1,0,4,0,0,0,0,6,6,6
"HOMER3",0,0,0,0,5,0,0,1,0,6,6,6
"HOXA3",1,0,0,0,5,0,0,0,0,6,6,6
"HOXA7",0,0,1,0,5,0,0,0,0,6,6,6
"HP",0,0,0,0,5,0,0,1,0,6,6,6
"HPCA",0,0,0,0,6,0,0,0,0,6,6,6
"HRAS",0,0,0,0,6,0,0,0,0,6,6,6
"HRH1",0,0,0,0,6,0,0,0,0,6,6,6
"HRH3",0,0,0,0,6,0,0,0,0,6,6,6
"HS1BP3",0,0,0,0,6,0,0,0,0,6,6,6
"HS3ST3A1",0,0,0,0,6,0,0,0,0,6,6,6
"HSCB",0,0,0,0,5,0,0,1,0,6,6,6
"HSD17B10",1,0,0,0,3,2,0,0,0,6,6,6
"HSPA12B",0,0,1,0,5,0,0,0,0,6,6,6
"HSPA4",1,0,0,0,2,3,0,0,0,6,6,6
"HSPA5",2,0,1,0,3,0,0,0,0,6,6,6
"HSPD1",0,0,0,0,6,0,0,0,0,6,6,6
"HTR4",0,0,0,0,6,0,0,0,0,6,6,6
"HYAL1",0,1,0,0,5,0,0,0,0,6,6,6
"HYAL4",0,0,0,0,3,3,0,0,0,6,6,6
"IDI1",1,1,0,0,2,2,0,0,0,6,6,6
"IDS",0,0,0,0,4,1,0,1,0,6,6,6
"IFI44",1,0,0,0,5,0,0,0,0,6,6,6
"IFIT3",0,1,0,0,5,0,0,0,0,6,6,6
"IFNA4",0,1,0,1,4,0,0,0,0,6,6,6
"IFNA8",1,0,0,0,4,1,0,0,0,6,6,6
"IGF1",1,0,0,0,5,0,0,0,0,6,6,6
"IGF2BP2",0,0,0,0,6,0,0,0,0,6,6,6
"IGHG3",1,1,0,0,4,0,0,0,0,6,6,6
"IGHV4-28",0,0,0,0,5,1,0,0,0,6,6,6
"IGKV1D-8",0,0,0,0,6,0,0,0,0,6,6,6
"IGLON5",0,0,0,0,6,0,0,0,0,6,6,6
"IL12RB1",1,0,0,0,5,0,0,0,0,6,6,6
"IL1B",0,0,0,0,6,0,0,0,0,6,6,6
"IL20",0,0,0,0,3,3,0,0,0,6,6,6
"IL21",2,0,0,0,2,2,0,0,0,6,6,6
"IL24",0,0,0,0,6,0,0,0,0,6,6,6
"IL4",0,0,0,0,6,0,0,0,0,6,6,6
"IL4R",1,0,0,0,5,0,0,0,0,6,6,6
"IL6R",0,0,0,0,6,0,0,0,0,6,6,6
"ILRUN",0,0,0,0,6,0,0,0,0,6,6,6
"IMP4",0,0,0,0,6,0,0,0,0,6,6,6
"ING3",0,0,0,0,6,0,0,0,0,6,6,6
"INHBC",0,0,0,0,6,0,0,0,0,6,6,6
"IP6K3",0,0,0,0,6,0,0,0,0,6,6,6
"IRAK1",2,0,0,0,4,0,0,0,0,6,6,6
"IRF1",0,0,0,0,2,0,0,4,0,6,6,6
"IRF3",0,0,0,0,6,0,0,0,0,6,6,6
"IRF4",0,1,0,0,5,0,0,0,0,6,6,6
"ISY1-RAB43",0,0,0,0,5,1,0,0,0,6,6,6
"ITPA",0,0,0,0,6,0,0,0,0,6,6,6
"ITPRIPL2",1,0,0,0,5,0,0,0,0,6,6,6
"JAZF1",0,0,0,0,6,0,0,0,0,6,6,6
"JMJD6",0,0,0,0,6,0,0,0,0,6,6,6
"JSRP1",0,0,0,0,6,0,0,0,0,6,6,6
"KATNAL2",0,0,0,0,5,1,0,0,0,6,6,6
"KCNIP2",0,0,0,0,5,1,0,0,0,6,6,6
"KCNJ9",1,0,0,0,5,0,0,0,0,6,6,6
"KCNK4",0,0,0,0,6,0,0,0,0,6,6,6
"KCNK5",0,0,0,0,6,0,0,0,0,6,6,6
"KCNMB1",0,0,0,0,5,0,0,1,0,6,6,6
"KCTD13",1,0,0,0,3,1,0,0,1,6,6,6
"KCTD14",0,0,0,0,6,0,0,0,0,6,6,6
"KIAA1614",2,0,0,0,4,0,0,0,0,6,6,6
"KIF22",2,0,0,0,4,0,0,0,0,6,6,6
"KIF25",1,0,0,0,4,1,0,0,0,6,6,6
"KIR3DL1",1,0,0,0,5,0,0,0,0,6,6,6
"KLF5",0,0,1,0,5,0,0,0,0,6,6,6
"KLHDC7A",1,1,0,0,4,0,0,0,0,6,6,6
"KLK8",1,0,0,0,4,0,0,1,0,6,6,6
"KLRD1",0,2,0,0,4,0,0,0,0,6,6,6
"KRT15",1,0,1,0,3,1,0,0,0,6,6,6
"KRT18",0,0,1,0,5,0,0,0,0,6,6,6
"KRT27",0,0,0,0,6,0,0,0,0,6,6,6
"KRT38",0,0,0,0,6,0,0,0,0,6,6,6
"KRT77",0,0,0,0,3,2,0,1,0,6,6,6
"KRT78",1,0,0,0,5,0,0,0,0,6,6,6
"KRTAP10-4",0,0,0,0,6,0,0,0,0,6,6,6
"KRTAP12-1",0,0,0,0,6,0,0,0,0,6,6,6
"LACC1",1,0,0,0,5,0,0,0,0,6,6,6
"LACRT",1,0,0,0,5,0,0,0,0,6,6,6
"LAMP2",0,0,0,0,6,0,0,0,0,6,6,6
"LAP3",0,0,0,0,6,0,0,0,0,6,6,6
"LARP6",0,0,0,0,6,0,0,0,0,6,6,6
"LAS1L",0,0,0,0,6,0,0,0,0,6,6,6
"LBH",0,0,0,0,5,1,0,0,0,6,6,6
"LBP",0,0,0,0,6,0,0,0,0,6,6,6
"LCE1A",1,0,0,0,5,0,0,0,0,6,6,6
"LDB2",0,0,0,0,6,0,0,0,0,6,6,6
"LENG1",0,0,0,0,6,0,0,0,0,6,6,6
"LEXM",0,0,0,0,6,0,0,0,0,6,6,6
"LGALS13",0,0,0,0,5,0,0,1,0,6,6,6
"LGI3",0,0,0,0,6,0,0,0,0,6,6,6
"LGI4",1,1,0,0,4,0,0,0,0,6,6,6
"LHFPL3",1,0,0,0,5,0,0,0,0,6,6,6
"LHFPL5",0,0,0,0,6,0,0,0,0,6,6,6
"LHFPL6",1,0,0,0,5,0,0,0,0,6,6,6
"LILRA2",2,0,0,0,4,0,0,0,0,6,6,6
"LIN54",1,0,0,0,4,1,0,0,0,6,6,6
"LIPH",0,0,0,0,5,1,0,0,0,6,6,6
"LIPJ",1,0,0,0,5,0,0,0,0,6,6,6
"LOXL1",0,0,0,0,6,0,0,0,0,6,6,6
"LPAR5",0,0,0,0,6,0,0,0,0,6,6,6
"LRR1",1,0,0,0,5,0,0,0,0,6,6,6
"LRRC25",0,0,0,0,6,0,0,0,0,6,6,6
"LRRC3B",2,0,0,0,4,0,0,0,0,6,6,6
"LRRC45",0,0,1,0,4,0,0,1,0,6,6,6
"LRRC58",0,0,0,0,3,3,0,0,0,6,6,6
"LRRN4",0,0,0,0,6,0,0,0,0,6,6,6
"MAGEA10",1,0,0,0,5,0,0,0,0,6,6,6
"MAGEB3",1,0,0,0,5,0,0,0,0,6,6,6
"MAGEB6",0,0,0,0,5,1,0,0,0,6,6,6
"MANF",2,0,2,0,1,0,0,1,0,6,6,6
"MAP1LC3C",1,0,0,0,5,0,0,0,0,6,6,6
"MAP3K3",0,0,0,0,6,0,0,0,0,6,6,6
"MAPK3",0,0,0,0,6,0,0,0,0,6,6,6
"MAPK4",0,0,0,0,5,0,0,1,0,6,6,6
"MAS1",0,0,0,0,6,0,0,0,0,6,6,6
"MB21D2",1,0,0,0,5,0,0,0,0,6,6,6
"MBNL1",0,0,0,0,6,0,0,0,0,6,6,6
"MCAM",0,0,0,0,5,1,0,0,0,6,6,6
"MCM9",0,0,0,0,6,0,0,0,0,6,6,6
"MCTS1",1,0,0,0,5,0,0,0,0,6,6,6
"MCUB",1,0,0,0,5,0,0,0,0,6,6,6
"MDH1",0,0,0,0,4,2,0,0,0,6,6,6
"ME3",0,0,0,0,6,0,0,0,0,6,6,6
"METRNL",1,0,0,0,4,0,0,1,0,6,6,6
"METTL24",0,0,0,0,6,0,0,0,0,6,6,6
"METTL27",0,0,0,0,5,1,0,0,0,6,6,6
"METTL8",0,0,0,0,6,0,0,0,0,6,6,6
"MGST1",2,0,0,0,4,0,0,0,0,6,6,6
"MIA",0,2,0,0,3,0,0,1,0,6,6,6
"MICU2",1,1,0,0,2,2,0,0,0,6,6,6
"MID1IP1",0,0,0,0,6,0,0,0,0,6,6,6
"MIF4GD",0,0,0,0,6,0,0,0,0,6,6,6
"MINDY2",0,0,0,0,6,0,0,0,0,6,6,6
"MINPP1",0,1,0,0,4,1,0,0,0,6,6,6
"MKS1",2,0,0,0,4,0,0,0,0,6,6,6
"MLF2",0,1,0,0,5,0,0,0,0,6,6,6
"MLX",0,0,0,0,6,0,0,0,0,6,6,6
"MMP14",0,0,0,0,6,0,0,0,0,6,6,6
"MMP17",1,0,0,0,5,0,0,0,0,6,6,6
"MNAT1",0,0,0,0,5,0,0,1,0,6,6,6
"MNT",1,0,0,0,2,1,0,2,0,6,6,6
"MOB4",0,0,0,0,6,0,0,0,0,6,6,6
"MON1A",0,0,0,0,6,0,0,0,0,6,6,6
"MORN1",0,0,0,0,6,0,0,0,0,6,6,6
"MPPE1",0,0,0,0,6,0,0,0,0,6,6,6
"MRGPRX4",1,0,0,0,5,0,0,0,0,6,6,6
"MRM3",0,0,0,0,6,0,0,0,0,6,6,6
"MRPL1",0,0,0,0,6,0,0,0,0,6,6,6
"MRPL2",1,0,0,0,5,0,0,0,0,6,6,6
"MRPL28",1,0,1,0,4,0,0,0,0,6,6,6
"MRPL44",0,0,0,0,6,0,0,0,0,6,6,6
"MRPS30",1,0,0,0,4,1,0,0,0,6,6,6
"MSANTD4",0,0,0,0,6,0,0,0,0,6,6,6
"MSX1",0,0,0,0,6,0,0,0,0,6,6,6
"MTA3",1,0,0,0,5,0,0,0,0,6,6,6
"MTCH1",0,0,0,0,5,1,0,0,0,6,6,6
"MTF1",2,0,0,0,4,0,0,0,0,6,6,6
"MTFR1",0,0,0,0,3,3,0,0,0,6,6,6
"MTMR8",0,0,0,0,6,0,0,0,0,6,6,6
"MTRF1L",1,0,0,0,5,0,0,0,0,6,6,6
"MUC15",0,0,0,0,6,0,0,0,0,6,6,6
"MYF5",0,0,0,0,6,0,0,0,0,6,6,6
"MYL2",0,0,0,0,6,0,0,0,0,6,6,6
"MYMK",0,0,0,0,6,0,0,0,0,6,6,6
"MYOG",1,0,0,0,5,0,0,0,0,6,6,6
"MYOZ3",0,0,0,0,6,0,0,0,0,6,6,6
"NAA11",0,0,0,0,6,0,0,0,0,6,6,6
"NAGK",0,1,0,0,5,0,0,0,0,6,6,6
"NAP1L1",0,0,0,0,6,0,0,0,0,6,6,6
"NAPB",2,0,0,0,4,0,0,0,0,6,6,6
"NBPF3",0,1,0,0,5,0,0,0,0,6,6,6
"NCAPH2",0,0,0,0,6,0,0,0,0,6,6,6
"NCK2",0,0,0,0,6,0,0,0,0,6,6,6
"NCLN",0,0,0,0,6,0,0,0,0,6,6,6
"NDUFAF4",0,0,0,0,6,0,0,0,0,6,6,6
"NDUFAF7",0,0,0,0,6,0,0,0,0,6,6,6
"NDUFB3",0,0,0,0,6,0,0,0,0,6,6,6
"NECTIN3",2,0,0,0,4,0,0,0,0,6,6,6
"NEIL3",0,0,0,0,6,0,0,0,0,6,6,6
"NEK6",0,0,0,0,6,0,0,0,0,6,6,6
"NEU1",0,0,0,0,6,0,0,0,0,6,6,6
"NGFR",1,0,0,0,5,0,0,0,0,6,6,6
"NIPAL4",0,1,0,0,5,0,0,0,0,6,6,6
"NLK",2,0,0,0,4,0,0,0,0,6,6,6
"NMNAT1",0,0,0,0,6,0,0,0,0,6,6,6
"NMNAT2",0,0,0,0,6,0,0,0,0,6,6,6
"NNMT",3,0,0,0,3,0,0,0,0,6,6,6
"NOSTRIN",3,1,0,0,2,0,0,0,0,6,6,6
"NPAS1",1,1,0,0,4,0,0,0,0,6,6,6
"NPVF",1,1,0,0,2,2,0,0,0,6,6,6
"NR1I3",0,0,0,0,5,0,0,1,0,6,6,6
"NRG2",0,0,0,0,5,1,0,0,0,6,6,6
"NT5E",0,0,0,0,6,0,0,0,0,6,6,6
"NTHL1",1,1,0,0,4,0,0,0,0,6,6,6
"NUCB2",2,1,0,0,3,0,0,0,0,6,6,6
"NUDC",0,0,0,0,4,1,0,1,0,6,6,6
"NUDT18",1,0,0,0,5,0,0,0,0,6,6,6
"NUP62",0,0,1,0,5,0,0,0,0,6,6,6
"NUP88",0,0,0,0,5,1,0,0,0,6,6,6
"NXF3",0,0,0,0,4,0,0,2,0,6,6,6
"ODR4",4,0,1,0,1,0,0,0,0,6,6,6
"OGG1",0,0,0,0,6,0,0,0,0,6,6,6
"OLIG3",0,0,0,0,6,0,0,0,0,6,6,6
"OMA1",0,0,0,0,6,0,0,0,0,6,6,6
"OPHN1",1,1,2,0,2,0,0,0,0,6,6,6
"OPN5",0,0,0,0,4,0,0,2,0,6,6,6
"OPRPN",0,1,0,0,4,1,0,0,0,6,6,6
"OR10H4",0,0,0,0,6,0,0,0,0,6,6,6
"OR10T2",0,0,0,0,6,0,0,0,0,6,6,6
"OR11L1",0,0,0,0,6,0,0,0,0,6,6,6
"OR13J1",0,0,0,0,6,0,0,0,0,6,6,6
"OR14I1",0,1,0,0,5,0,0,0,0,6,6,6
"OR1A1",0,0,0,0,6,0,0,0,0,6,6,6
"OR1D5",0,0,0,0,6,0,0,0,0,6,6,6
"OR1E2",0,0,1,0,5,0,0,0,0,6,6,6
"OR1N2",0,0,0,0,2,4,0,0,0,6,6,6
"OR1S2",0,0,0,0,6,0,0,0,0,6,6,6
"OR2A12",0,0,0,0,6,0,0,0,0,6,6,6
"OR2A14",1,0,0,0,5,0,0,0,0,6,6,6
"OR2C1",0,0,0,0,6,0,0,0,0,6,6,6
"OR2F2",0,0,0,0,6,0,0,0,0,6,6,6
"OR2K2",0,0,0,0,6,0,0,0,0,6,6,6
"OR2T35",0,0,0,0,6,0,0,0,0,6,6,6
"OR2T4",0,0,0,0,6,0,0,0,0,6,6,6
"OR2Z1",0,0,0,0,6,0,0,0,0,6,6,6
"OR4D1",0,0,0,0,6,0,0,0,0,6,6,6
"OR4D11",0,0,0,0,6,0,0,0,0,6,6,6
"OR4D6",0,0,0,0,6,0,0,0,0,6,6,6
"OR4K13",2,0,0,0,4,0,0,0,0,6,6,6
"OR4K17",1,0,0,0,5,0,0,0,0,6,6,6
"OR4S2",0,0,0,0,5,1,0,0,0,6,6,6
"OR4X2",0,0,0,0,5,1,0,0,0,6,6,6
"OR51A2",2,0,0,0,4,0,0,0,0,6,6,6
"OR51B2",0,1,0,0,5,0,0,0,0,6,6,6
"OR51F1",0,0,0,0,6,0,0,0,0,6,6,6
"OR51F2",0,0,0,0,5,1,0,0,0,6,6,6
"OR52B4",0,0,0,0,6,0,0,0,0,6,6,6
"OR52E8",1,0,0,0,5,0,0,0,0,6,6,6
"OR52L1",0,0,0,0,6,0,0,0,0,6,6,6
"OR5AC2",0,0,0,0,6,0,0,0,0,6,6,6
"OR5J2",0,0,0,0,6,0,0,0,0,6,6,6
"OR5P2",0,1,0,0,5,0,0,0,0,6,6,6
"OR5T3",0,0,0,0,6,0,0,0,0,6,6,6
"OR5V1",1,0,0,0,2,3,0,0,0,6,6,6
"OR6C76",0,0,0,0,6,0,0,0,0,6,6,6
"OR6Y1",0,0,0,0,6,0,0,0,0,6,6,6
"OR7A5",1,0,0,0,5,0,0,0,0,6,6,6
"OR7G1",0,0,0,0,6,0,0,0,0,6,6,6
"OR8D2",0,0,0,0,4,0,2,0,0,6,6,6
"OR8G1",0,0,0,0,5,1,0,0,0,6,6,6
"OR9G4",0,0,0,0,4,2,0,0,0,6,6,6
"ORAI1",0,0,0,0,6,0,0,0,0,6,6,6
"ORAI2",0,0,0,0,6,0,0,0,0,6,6,6
"ORC4",0,0,0,0,4,2,0,0,0,6,6,6
"OSER1",0,0,0,0,6,0,0,0,0,6,6,6
"OSGEP",1,0,0,0,5,0,0,0,0,6,6,6
"OSGIN2",0,0,0,0,6,0,0,0,0,6,6,6
"OTOG",0,0,0,0,4,2,0,0,0,6,6,6
"P2RY12",0,0,0,0,6,0,0,0,0,6,6,6
"P4HA2",0,0,0,0,4,0,0,2,0,6,6,6
"PACRGL",0,0,0,0,3,1,0,2,0,6,6,6
"PACS1",0,0,0,0,6,0,0,0,0,6,6,6
"PALM",0,0,0,0,5,0,0,1,0,6,6,6
"PAN2",0,0,0,0,5,0,0,1,0,6,6,6
"PANK3",1,0,0,0,5,0,0,0,0,6,6,6
"PANX1",2,0,0,0,2,2,0,0,0,6,6,6
"PAPSS1",0,0,0,0,6,0,0,0,0,6,6,6
"PAQR4",0,0,0,0,6,0,0,0,0,6,6,6
"PAX8",1,0,0,0,4,1,0,0,0,6,6,6
"PCOLCE",2,1,0,0,3,0,0,0,0,6,6,6
"PCYT1A",1,0,1,0,4,0,0,0,0,6,6,6
"PDCD6",0,0,0,0,6,0,0,0,0,6,6,6
"PDE12",0,0,0,0,6,0,0,0,0,6,6,6
"PDHB",0,0,0,0,6,0,0,0,0,6,6,6
"PDIA4",0,0,0,0,6,0,0,0,0,6,6,6
"PDZD11",0,0,0,0,5,1,0,0,0,6,6,6
"PDZD3",2,0,0,0,3,1,0,0,0,6,6,6
"PEDS1",0,0,0,0,6,0,0,0,0,6,6,6
"PELI2",0,0,0,0,6,0,0,0,0,6,6,6
"PEX11G",0,0,0,0,6,0,0,0,0,6,6,6
"PEX12",0,0,0,0,6,0,0,0,0,6,6,6
"PGAM1",0,0,0,0,6,0,0,0,0,6,6,6
"PGLYRP1",0,0,0,0,5,1,0,0,0,6,6,6
"PHF10",2,0,0,0,3,0,0,1,0,6,6,6
"PHF11",0,0,0,0,6,0,0,0,0,6,6,6
"PHF21B",1,0,0,0,4,1,0,0,0,6,6,6
"PHKG1",0,0,0,0,6,0,0,0,0,6,6,6
"PHYHIP",0,0,0,0,6,0,0,0,0,6,6,6
"PI4K2B",3,0,0,0,2,1,0,0,0,6,6,6
"PIAS2",0,0,0,0,5,0,0,1,0,6,6,6
"PIK3R3",1,0,0,0,5,0,0,0,0,6,6,6
"PIP4K2B",0,0,0,0,6,0,0,0,0,6,6,6
"PIP5KL1",0,0,0,0,6,0,0,0,0,6,6,6
"PJA1",0,0,0,0,6,0,0,0,0,6,6,6
"PJA2",0,1,0,0,3,0,0,2,0,6,6,6
